"eventID","higherGeography","verbatimLocality","site","locality","year","eventDate","minimumDepthinMeters","maximumDepthinMeters","samplingProtocol","samplingEffort","sampleSizeValue","decimalLongitude","decimalLatitude","geodeticDatum","Country","countryCode"
"279","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:rgnor_sul_cabeco_do_leandro_2013_video10","BrazilianCoast","cabeco_do_leandro","rgnor_sul","cabeco_do_leandro",2013,2013-03-21,12.5,12.5,"video plot",9,2,-35.037183,-5.950039,"decimal degrees","Brazil","BR"
"280","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:rgnor_sul_cabeco_do_leandro_2013_video2","BrazilianCoast","cabeco_do_leandro","rgnor_sul","cabeco_do_leandro",2013,2013-03-21,12.5,12.5,"video plot",9,2,-35.037183,-5.950039,"decimal degrees","Brazil","BR"
"281","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:rgnor_sul_cabeco_do_leandro_2013_video4","BrazilianCoast","cabeco_do_leandro","rgnor_sul","cabeco_do_leandro",2013,2013-03-21,12.5,12.5,"video plot",9,2,-35.037183,-5.950039,"decimal degrees","Brazil","BR"
"282","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:rgnor_sul_cabeco_do_leandro_2013_video5","BrazilianCoast","cabeco_do_leandro","rgnor_sul","cabeco_do_leandro",2013,2013-03-21,12.5,12.5,"video plot",9,2,-35.037183,-5.950039,"decimal degrees","Brazil","BR"
"283","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:rgnor_sul_cabeco_do_leandro_2013_video6","BrazilianCoast","cabeco_do_leandro","rgnor_sul","cabeco_do_leandro",2013,2013-03-21,12.5,12.5,"video plot",9,2,-35.037183,-5.950039,"decimal degrees","Brazil","BR"
"284","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:rgnor_sul_cabeco_do_leandro_2013_video7","BrazilianCoast","cabeco_do_leandro","rgnor_sul","cabeco_do_leandro",2013,2013-03-21,12.5,12.5,"video plot",9,2,-35.037183,-5.950039,"decimal degrees","Brazil","BR"
"285","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:rgnor_sul_cabeco_do_leandro_2013_video8","BrazilianCoast","cabeco_do_leandro","rgnor_sul","cabeco_do_leandro",2013,2013-03-21,12.5,12.5,"video plot",9,2,-35.037183,-5.950039,"decimal degrees","Brazil","BR"
"286","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianCoast:rgnor_sul_cabeco_do_leandro_2013_video9","BrazilianCoast","cabeco_do_leandro","rgnor_sul","cabeco_do_leandro",2013,2013-03-21,12.5,12.5,"video plot",9,2,-35.037183,-5.950039,"decimal degrees","Brazil","BR"
"287","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianOceanicIslands:rocas_ancoras_2012_video1","BrazilianOceanicIslands","ancoras","rocas","ancoras",2012,NA,2.2,2.2,"video plot",5,2,-34.04216,-4.076177,"decimal degrees","Brazil","BR"
"288","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianOceanicIslands:rocas_ancoras_2012_video2","BrazilianOceanicIslands","ancoras","rocas","ancoras",2012,NA,2.2,2.2,"video plot",5,2,-34.04216,-4.076177,"decimal degrees","Brazil","BR"
"289","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianOceanicIslands:rocas_ancoras_2012_video3","BrazilianOceanicIslands","ancoras","rocas","ancoras",2012,2012-01-27,2.2,2.2,"video plot",5,2,-34.04216,-4.076177,"decimal degrees","Brazil","BR"
"290","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianOceanicIslands:rocas_ancoras_2012_video4","BrazilianOceanicIslands","ancoras","rocas","ancoras",2012,2012-01-27,2.2,2.2,"video plot",5,2,-34.04216,-4.076177,"decimal degrees","Brazil","BR"
"291","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianOceanicIslands:rocas_ancoras_2012_video5","BrazilianOceanicIslands","ancoras","rocas","ancoras",2012,2012-01-27,2.2,2.2,"video plot",5,2,-34.04216,-4.076177,"decimal degrees","Brazil","BR"
"292","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianOceanicIslands:rocas_falsa_barreta_2012_video1","BrazilianOceanicIslands","falsa_barreta","rocas","falsa_barreta",2012,NA,3,3,"video plot",6,2,-34.04216,-4.076177,"decimal degrees","Brazil","BR"
"293","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianOceanicIslands:rocas_falsa_barreta_2012_video2","BrazilianOceanicIslands","falsa_barreta","rocas","falsa_barreta",2012,NA,3,3,"video plot",6,2,-34.04216,-4.076177,"decimal degrees","Brazil","BR"
"294","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianOceanicIslands:rocas_falsa_barreta_2012_video3","BrazilianOceanicIslands","falsa_barreta","rocas","falsa_barreta",2012,2012-01-23,3,3,"video plot",6,2,-34.04216,-4.076177,"decimal degrees","Brazil","BR"
"295","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianOceanicIslands:rocas_falsa_barreta_2012_video4","BrazilianOceanicIslands","falsa_barreta","rocas","falsa_barreta",2012,2012-01-23,3,3,"video plot",6,2,-34.04216,-4.076177,"decimal degrees","Brazil","BR"
"296","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianOceanicIslands:rocas_falsa_barreta_2012_video5","BrazilianOceanicIslands","falsa_barreta","rocas","falsa_barreta",2012,2012-01-23,3,3,"video plot",6,2,-34.04216,-4.076177,"decimal degrees","Brazil","BR"
"297","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianOceanicIslands:rocas_falsa_barreta_2012_video6","BrazilianOceanicIslands","falsa_barreta","rocas","falsa_barreta",2012,2012-01-23,3,3,"video plot",6,2,-34.04216,-4.076177,"decimal degrees","Brazil","BR"
"298","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianOceanicIslands:rocas_piscina_das_rocas_2012_video1","BrazilianOceanicIslands","rocas","rocas","piscina_das_rocas",2012,NA,1,1,"video plot",6,2,-34.04216,-4.076177,"decimal degrees","Brazil","BR"
"299","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianOceanicIslands:rocas_piscina_das_rocas_2012_video2","BrazilianOceanicIslands","rocas","rocas","piscina_das_rocas",2012,NA,1,1,"video plot",6,2,-34.04216,-4.076177,"decimal degrees","Brazil","BR"
"300","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianOceanicIslands:rocas_piscina_das_rocas_2012_video3","BrazilianOceanicIslands","rocas","rocas","piscina_das_rocas",2012,NA,1,1,"video plot",6,2,-34.04216,-4.076177,"decimal degrees","Brazil","BR"
"301","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianOceanicIslands:rocas_piscina_das_rocas_2012_video3a","BrazilianOceanicIslands","rocas","rocas","piscina_das_rocas",2012,NA,1,1,"video plot",6,2,-34.04216,-4.076177,"decimal degrees","Brazil","BR"
"302","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianOceanicIslands:rocas_piscina_das_rocas_2012_video4","BrazilianOceanicIslands","rocas","rocas","piscina_das_rocas",2012,NA,1,1,"video plot",6,2,-34.04216,-4.076177,"decimal degrees","Brazil","BR"
"303","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianOceanicIslands:rocas_piscina_das_rocas_2012_video4a","BrazilianOceanicIslands","rocas","rocas","piscina_das_rocas",2012,NA,1,1,"video plot",6,2,-34.04216,-4.076177,"decimal degrees","Brazil","BR"
"304","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianOceanicIslands:rocas_podes_crer_2012_video1","BrazilianOceanicIslands","podes_crer","rocas","podes_crer",2012,NA,2.2,2.2,"video plot",5,2,-34.04216,-4.076177,"decimal degrees","Brazil","BR"
"305","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianOceanicIslands:rocas_podes_crer_2012_video2","BrazilianOceanicIslands","podes_crer","rocas","podes_crer",2012,NA,2.2,2.2,"video plot",5,2,-34.04216,-4.076177,"decimal degrees","Brazil","BR"
"306","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianOceanicIslands:rocas_podes_crer_2012_video3","BrazilianOceanicIslands","podes_crer","rocas","podes_crer",2012,NA,2.2,2.2,"video plot",5,2,-34.04216,-4.076177,"decimal degrees","Brazil","BR"
"307","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianOceanicIslands:rocas_podes_crer_2012_video4","BrazilianOceanicIslands","podes_crer","rocas","podes_crer",2012,2012-01-26,2.2,2.2,"video plot",5,2,-34.04216,-4.076177,"decimal degrees","Brazil","BR"
"308","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianOceanicIslands:rocas_podes_crer_2012_video5","BrazilianOceanicIslands","podes_crer","rocas","podes_crer",2012,2012-01-26,2.2,2.2,"video plot",5,2,-34.04216,-4.076177,"decimal degrees","Brazil","BR"
"309","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianOceanicIslands:rocas_salao_2012_video1","BrazilianOceanicIslands","salao","rocas","salao",2012,NA,9.5,9.5,"video plot",4,2,-34.04216,-4.076177,"decimal degrees","Brazil","BR"
"310","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianOceanicIslands:rocas_salao_2012_video2","BrazilianOceanicIslands","salao","rocas","salao",2012,NA,9.5,9.5,"video plot",4,2,-34.04216,-4.076177,"decimal degrees","Brazil","BR"
"311","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianOceanicIslands:rocas_salao_2012_video3","BrazilianOceanicIslands","salao","rocas","salao",2012,NA,9.5,9.5,"video plot",4,2,-34.04216,-4.076177,"decimal degrees","Brazil","BR"
"312","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianOceanicIslands:rocas_salao_2012_video4","BrazilianOceanicIslands","salao","rocas","salao",2012,NA,9.5,9.5,"video plot",4,2,-34.04216,-4.076177,"decimal degrees","Brazil","BR"
"313","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianOceanicIslands:rocas_tartarugas_2012_video1","BrazilianOceanicIslands","tartarugas","rocas","tartarugas",2012,NA,2.2,2.2,"video plot",5,2,-34.04216,-4.076177,"decimal degrees","Brazil","BR"
"314","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianOceanicIslands:rocas_tartarugas_2012_video2","BrazilianOceanicIslands","tartarugas","rocas","tartarugas",2012,NA,2.2,2.2,"video plot",5,2,-34.04216,-4.076177,"decimal degrees","Brazil","BR"
"315","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianOceanicIslands:rocas_tartarugas_2012_video3","BrazilianOceanicIslands","tartarugas","rocas","tartarugas",2012,NA,2.2,2.2,"video plot",5,2,-34.04216,-4.076177,"decimal degrees","Brazil","BR"
"316","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianOceanicIslands:rocas_tartarugas_2012_video4","BrazilianOceanicIslands","tartarugas","rocas","tartarugas",2012,NA,2.2,2.2,"video plot",5,2,-34.04216,-4.076177,"decimal degrees","Brazil","BR"
"317","BR:ReefSYN:SISBIOTA-MAR-video-plots:BrazilianOceanicIslands:rocas_tartarugas_2012_video5","BrazilianOceanicIslands","tartarugas","rocas","tartarugas",2012,NA,2.2,2.2,"video plot",5,2,-34.04216,-4.076177,"decimal degrees","Brazil","BR"
"318","BR:ReefSYN:SISBIOTA-MAR-video-plots:Caribbean_NorthAmerica:belize_cbc1_NA_video1","Caribbean_NorthAmerica","cbc1","belize","cbc1",NA,NA,10,10,"video plot",2,2,-87.25553,16.95378,"decimal degrees","Brazil","BR"
"319","BR:ReefSYN:SISBIOTA-MAR-video-plots:Caribbean_NorthAmerica:belize_cbc1_NA_video2","Caribbean_NorthAmerica","cbc1","belize","cbc1",NA,NA,10,10,"video plot",2,2,-87.25553,16.95378,"decimal degrees","Brazil","BR"
"320","BR:ReefSYN:SISBIOTA-MAR-video-plots:Caribbean_NorthAmerica:belize_cbc3_NA_video1","Caribbean_NorthAmerica","cbc3","belize","cbc3",NA,NA,10,10,"video plot",2,2,-87.25553,16.95378,"decimal degrees","Brazil","BR"
"321","BR:ReefSYN:SISBIOTA-MAR-video-plots:Caribbean_NorthAmerica:belize_cbc3_NA_video2","Caribbean_NorthAmerica","cbc3","belize","cbc3",NA,NA,10,10,"video plot",2,2,-87.25553,16.95378,"decimal degrees","Brazil","BR"
"322","BR:ReefSYN:SISBIOTA-MAR-video-plots:Caribbean_NorthAmerica:belize_cbsw_NA_video1","Caribbean_NorthAmerica","cbsw","belize","cbsw",NA,NA,14,14,"video plot",2,2,-87.25553,16.95378,"decimal degrees","Brazil","BR"
"323","BR:ReefSYN:SISBIOTA-MAR-video-plots:Caribbean_NorthAmerica:belize_cbsw_NA_video2","Caribbean_NorthAmerica","cbsw","belize","cbsw",NA,NA,14,14,"video plot",2,2,-87.25553,16.95378,"decimal degrees","Brazil","BR"
"324","BR:ReefSYN:SISBIOTA-MAR-video-plots:Caribbean_NorthAmerica:belize_cur_2013_video1","Caribbean_NorthAmerica","cur","belize","cur",2013,2013-11-10,6.49258160237389,6.49258160237389,"video plot",2,2,-87.25553,16.95378,"decimal degrees","Brazil","BR"
"325","BR:ReefSYN:SISBIOTA-MAR-video-plots:Caribbean_NorthAmerica:belize_cur_2013_video2","Caribbean_NorthAmerica","cur","belize","cur",2013,2013-11-10,6.72401433691756,6.72401433691756,"video plot",2,2,-87.25553,16.95378,"decimal degrees","Brazil","BR"
"326","BR:ReefSYN:SISBIOTA-MAR-video-plots:Caribbean_NorthAmerica:central_florida_a51_2013_video1","Caribbean_NorthAmerica","a51","central_florida","a51",2013,2013-09-21,26,26,"video plot",2,2,-80,26.883333,"decimal degrees","Brazil","BR"
"327","BR:ReefSYN:SISBIOTA-MAR-video-plots:Caribbean_NorthAmerica:central_florida_a51_2013_video2","Caribbean_NorthAmerica","a51","central_florida","a51",2013,2013-09-21,26,26,"video plot",2,2,-80,26.883333,"decimal degrees","Brazil","BR"
"328","BR:ReefSYN:SISBIOTA-MAR-video-plots:Caribbean_NorthAmerica:central_florida_bl_2013_video1","Caribbean_NorthAmerica","bl","central_florida","bl",2013,2013-09-19,23,23,"video plot",2,2,-80.016667,26.9,"decimal degrees","Brazil","BR"
"329","BR:ReefSYN:SISBIOTA-MAR-video-plots:Caribbean_NorthAmerica:central_florida_bl_2013_video2","Caribbean_NorthAmerica","bl","central_florida","bl",2013,2013-09-19,23,23,"video plot",2,2,-80.016667,26.9,"decimal degrees","Brazil","BR"
"330","BR:ReefSYN:SISBIOTA-MAR-video-plots:Caribbean_NorthAmerica:central_florida_cm_2013_video1","Caribbean_NorthAmerica","cm","central_florida","cm",2013,2013-09-19,24,24,"video plot",2,2,-80,26.866667,"decimal degrees","Brazil","BR"
"331","BR:ReefSYN:SISBIOTA-MAR-video-plots:Caribbean_NorthAmerica:central_florida_cm_2013_video2","Caribbean_NorthAmerica","cm","central_florida","cm",2013,2013-09-19,24,24,"video plot",2,2,-80,26.866667,"decimal degrees","Brazil","BR"
"332","BR:ReefSYN:SISBIOTA-MAR-video-plots:Caribbean_NorthAmerica:central_florida_sf_2013_video1","Caribbean_NorthAmerica","sf","central_florida","sf",2013,2013-09-19,25,25,"video plot",2,2,-80,26.883333,"decimal degrees","Brazil","BR"
"333","BR:ReefSYN:SISBIOTA-MAR-video-plots:Caribbean_NorthAmerica:central_florida_sf_2013_video2","Caribbean_NorthAmerica","sf","central_florida","sf",2013,2013-09-19,25,25,"video plot",2,2,-80,26.883333,"decimal degrees","Brazil","BR"
"334","BR:ReefSYN:SISBIOTA-MAR-video-plots:Caribbean_NorthAmerica:curacao_marie_pumpoin_2013_video1","Caribbean_NorthAmerica","marie_pumpoin","curacao","marie_pumpoin",2013,2013-10-24,11,11,"video plot",1,2,NA,NA,"decimal degrees","Brazil","BR"
"335","BR:ReefSYN:SISBIOTA-MAR-video-plots:Caribbean_NorthAmerica:curacao_oostpunt_2013_video1","Caribbean_NorthAmerica","oostpunt","curacao","oostpunt",2013,2013-10-28,12,12,"video plot",2,2,NA,NA,"decimal degrees","Brazil","BR"
"336","BR:ReefSYN:SISBIOTA-MAR-video-plots:Caribbean_NorthAmerica:curacao_oostpunt_2013_video2","Caribbean_NorthAmerica","oostpunt","curacao","oostpunt",2013,2013-10-27,12,12,"video plot",2,2,NA,NA,"decimal degrees","Brazil","BR"
"337","BR:ReefSYN:SISBIOTA-MAR-video-plots:Caribbean_NorthAmerica:curacao_snake_bay_2013_video1","Caribbean_NorthAmerica","snake_bay","curacao","snake_bay",2013,2013-10-22,10,10,"video plot",2,2,-68.983333,12.133333,"decimal degrees","Brazil","BR"
"338","BR:ReefSYN:SISBIOTA-MAR-video-plots:Caribbean_NorthAmerica:curacao_snake_bay_2013_video2","Caribbean_NorthAmerica","snake_bay","curacao","snake_bay",2013,2013-10-22,10,10,"video plot",2,2,-68.983333,12.133333,"decimal degrees","Brazil","BR"
"339","BR:ReefSYN:SISBIOTA-MAR-video-plots:Caribbean_NorthAmerica:curacao_water_factory_2013_video1","Caribbean_NorthAmerica","water_factory","curacao","water_factory",2013,2013-10-22,10,10,"video plot",2,2,-68.95,12.1,"decimal degrees","Brazil","BR"
"340","BR:ReefSYN:SISBIOTA-MAR-video-plots:Caribbean_NorthAmerica:curacao_water_factory_2013_video2","Caribbean_NorthAmerica","water_factory","curacao","water_factory",2013,2013-10-22,10,10,"video plot",2,2,-68.95,12.1,"decimal degrees","Brazil","BR"
"341","BR:ReefSYN:SISBIOTA-MAR-video-plots:Caribbean_NorthAmerica:curacao_west_punt_2013_video1","Caribbean_NorthAmerica","west_punt","curacao","west_punt",2013,2013-10-23,11.5841584158416,11.5841584158416,"video plot",1,2,-69.15,12.366667,"decimal degrees","Brazil","BR"
"342","BR:ReefSYN:SISBIOTA-MAR-video-plots:Caribbean_NorthAmerica:florida_keys_cr_2013_video1","Caribbean_NorthAmerica","cr","florida_keys","cr",2013,2013-09-25,11.144,11.144,"video plot",2,2,-80.458333,24.953056,"decimal degrees","Brazil","BR"
"343","BR:ReefSYN:SISBIOTA-MAR-video-plots:Caribbean_NorthAmerica:florida_keys_cr_2013_video2","Caribbean_NorthAmerica","cr","florida_keys","cr",2013,2013-09-27,5,5,"video plot",2,2,-80.458333,24.953056,"decimal degrees","Brazil","BR"
"344","BR:ReefSYN:SISBIOTA-MAR-video-plots:Caribbean_NorthAmerica:florida_keys_mo_2013_video1","Caribbean_NorthAmerica","mo","florida_keys","mo",2013,2013-09-26,8.92307692307692,8.92307692307692,"video plot",2,2,-80.370833,25.013889,"decimal degrees","Brazil","BR"
"345","BR:ReefSYN:SISBIOTA-MAR-video-plots:Caribbean_NorthAmerica:florida_keys_mo_2013_video2","Caribbean_NorthAmerica","mo","florida_keys","mo",2013,2013-09-26,14,14,"video plot",2,2,-80.370833,25.013889,"decimal degrees","Brazil","BR"
"346","BR:ReefSYN:SISBIOTA-MAR-video-plots:Caribbean_NorthAmerica:florida_keys_pr_2013_video1","Caribbean_NorthAmerica","pr","florida_keys","pr",2013,2013-09-27,10.1940298507463,10.1940298507463,"video plot",2,2,-80.414444,24.9875,"decimal degrees","Brazil","BR"
"347","BR:ReefSYN:SISBIOTA-MAR-video-plots:Caribbean_NorthAmerica:florida_keys_pr_2013_video2","Caribbean_NorthAmerica","pr","florida_keys","pr",2013,2013-09-27,9.46341463414634,9.46341463414634,"video plot",2,2,-80.414444,24.9875,"decimal degrees","Brazil","BR"
"348","BR:ReefSYN:SISBIOTA-MAR-video-plots:Caribbean_NorthAmerica:georgia_usa_bp_2013_video1","Caribbean_NorthAmerica","bp","georgia_usa","bp",2013,2013-08-07,18,18,"video plot",2,2,-81.1275,31.475556,"decimal degrees","Brazil","BR"
"349","BR:ReefSYN:SISBIOTA-MAR-video-plots:Caribbean_NorthAmerica:georgia_usa_bp_2013_video2","Caribbean_NorthAmerica","bp","georgia_usa","bp",2013,2013-08-07,18,18,"video plot",2,2,-81.1275,31.475556,"decimal degrees","Brazil","BR"
"350","BR:ReefSYN:SISBIOTA-MAR-video-plots:Caribbean_NorthAmerica:georgia_usa_fs15_2013_video1","Caribbean_NorthAmerica","fs15","georgia_usa","fs15",2013,2013-10-07,20,20,"video plot",2,2,-80.936667,31.53,"decimal degrees","Brazil","BR"
"351","BR:ReefSYN:SISBIOTA-MAR-video-plots:Caribbean_NorthAmerica:georgia_usa_fs15_2013_video2","Caribbean_NorthAmerica","fs15","georgia_usa","fs15",2013,2013-10-07,20,20,"video plot",2,2,-80.936667,31.53,"decimal degrees","Brazil","BR"
"352","BR:ReefSYN:SISBIOTA-MAR-video-plots:Caribbean_NorthAmerica:georgia_usa_fs17_2013_video1","Caribbean_NorthAmerica","fs17","georgia_usa","fs17",2013,2013-10-07,18,18,"video plot",2,2,-80.935278,31.645278,"decimal degrees","Brazil","BR"
"353","BR:ReefSYN:SISBIOTA-MAR-video-plots:Caribbean_NorthAmerica:georgia_usa_fs17_2013_video2","Caribbean_NorthAmerica","fs17","georgia_usa","fs17",2013,2013-10-07,18,18,"video plot",2,2,-80.935278,31.645278,"decimal degrees","Brazil","BR"
"354","BR:ReefSYN:SISBIOTA-MAR-video-plots:Caribbean_NorthAmerica:georgia_usa_l4_2013_video1","Caribbean_NorthAmerica","l4","georgia_usa","l4",2013,2013-09-07,18,18,"video plot",1,2,-81.160833,31.610833,"decimal degrees","Brazil","BR"
"355","BR:ReefSYN:SISBIOTA-MAR-video-plots:Caribbean_NorthAmerica:georgia_usa_ms_2013_video1","Caribbean_NorthAmerica","ms","georgia_usa","ms",2013,2013-08-25,18,18,"video plot",2,2,-80.999722,31.603056,"decimal degrees","Brazil","BR"
"356","BR:ReefSYN:SISBIOTA-MAR-video-plots:Caribbean_NorthAmerica:georgia_usa_ms_2013_video2","Caribbean_NorthAmerica","ms","georgia_usa","ms",2013,2013-08-07,18,18,"video plot",2,2,-80.999722,31.603056,"decimal degrees","Brazil","BR"
"357","BR:ReefSYN:SISBIOTA-MAR-video-plots:Caribbean_NorthAmerica:mexico_bar_2013_video1","Caribbean_NorthAmerica","bar","mexico","bar",2013,2013-10-14,7.5,7.5,"video plot",3,2,-86.966667,20.466667,"decimal degrees","Brazil","BR"
"358","BR:ReefSYN:SISBIOTA-MAR-video-plots:Caribbean_NorthAmerica:mexico_bar_2013_video2","Caribbean_NorthAmerica","bar","mexico","bar",2013,2013-10-14,7.5,7.5,"video plot",3,2,-86.966667,20.466667,"decimal degrees","Brazil","BR"
"359","BR:ReefSYN:SISBIOTA-MAR-video-plots:Caribbean_NorthAmerica:mexico_bar_2013_video3","Caribbean_NorthAmerica","bar","mexico","bar",2013,2013-10-14,7.5,7.5,"video plot",3,2,-86.966667,20.466667,"decimal degrees","Brazil","BR"
"360","BR:ReefSYN:SISBIOTA-MAR-video-plots:Caribbean_NorthAmerica:mexico_cha_2013_video1","Caribbean_NorthAmerica","cha","mexico","cha",2013,2013-10-15,12,12,"video plot",3,2,-86.966667,20.466667,"decimal degrees","Brazil","BR"
"361","BR:ReefSYN:SISBIOTA-MAR-video-plots:Caribbean_NorthAmerica:mexico_cha_2013_video2","Caribbean_NorthAmerica","cha","mexico","cha",2013,2013-10-15,12,12,"video plot",3,2,-86.966667,20.466667,"decimal degrees","Brazil","BR"
"362","BR:ReefSYN:SISBIOTA-MAR-video-plots:Caribbean_NorthAmerica:mexico_cha_2013_video3","Caribbean_NorthAmerica","cha","mexico","cha",2013,2013-10-15,12,12,"video plot",3,2,-86.966667,20.466667,"decimal degrees","Brazil","BR"
"363","BR:ReefSYN:SISBIOTA-MAR-video-plots:Caribbean_NorthAmerica:mexico_jar_2013_video1","Caribbean_NorthAmerica","jar","mexico","jar",2013,2013-10-13,7,7,"video plot",2,2,-86.966667,20.466667,"decimal degrees","Brazil","BR"
"364","BR:ReefSYN:SISBIOTA-MAR-video-plots:Caribbean_NorthAmerica:mexico_jar_2013_video2","Caribbean_NorthAmerica","jar","mexico","jar",2013,2013-10-13,7,7,"video plot",2,2,-86.966667,20.466667,"decimal degrees","Brazil","BR"
"365","BR:ReefSYN:SISBIOTA-MAR-video-plots:Caribbean_NorthAmerica:mexico_moc_2013_video1","Caribbean_NorthAmerica","moc","mexico","moc",2013,2013-10-13,7,7,"video plot",2,2,-86.966667,20.466667,"decimal degrees","Brazil","BR"
"366","BR:ReefSYN:SISBIOTA-MAR-video-plots:Caribbean_NorthAmerica:mexico_moc_2013_video2","Caribbean_NorthAmerica","moc","mexico","moc",2013,2013-10-13,7,7,"video plot",2,2,-86.966667,20.466667,"decimal degrees","Brazil","BR"
"367","BR:ReefSYN:SISBIOTA-MAR-video-plots:Caribbean_NorthAmerica:mexico_par_2013_video1","Caribbean_NorthAmerica","par","mexico","par",2013,2013-10-15,12,12,"video plot",3,2,-86.983333,20.466667,"decimal degrees","Brazil","BR"
"368","BR:ReefSYN:SISBIOTA-MAR-video-plots:Caribbean_NorthAmerica:mexico_par_2013_video2","Caribbean_NorthAmerica","par","mexico","par",2013,2013-10-15,12,12,"video plot",3,2,-86.983333,20.466667,"decimal degrees","Brazil","BR"
"369","BR:ReefSYN:SISBIOTA-MAR-video-plots:Caribbean_NorthAmerica:mexico_par_2013_video3","Caribbean_NorthAmerica","par","mexico","par",2013,2013-10-15,12,12,"video plot",3,2,-86.983333,20.466667,"decimal degrees","Brazil","BR"
"370","BR:ReefSYN:SISBIOTA-MAR-video-plots:Caribbean_NorthAmerica:mexico_sab_2013_video1","Caribbean_NorthAmerica","sab","mexico","sab",2013,2013-10-14,6.5,6.5,"video plot",3,2,-86.966667,20.466667,"decimal degrees","Brazil","BR"
"371","BR:ReefSYN:SISBIOTA-MAR-video-plots:Caribbean_NorthAmerica:mexico_sab_2013_video2","Caribbean_NorthAmerica","sab","mexico","sab",2013,2013-10-14,6.5,6.5,"video plot",3,2,-86.966667,20.466667,"decimal degrees","Brazil","BR"
"372","BR:ReefSYN:SISBIOTA-MAR-video-plots:Caribbean_NorthAmerica:mexico_sab_2013_video3","Caribbean_NorthAmerica","sab","mexico","sab",2013,2013-10-14,6.5,6.5,"video plot",3,2,-86.966667,20.466667,"decimal degrees","Brazil","BR"
"373","BR:ReefSYN:SISBIOTA-MAR-video-plots:Caribbean_NorthAmerica:north_carolina_usa_station_rock_2013_video1","Caribbean_NorthAmerica","station_rock","north_carolina_usa","station_rock",2013,2013-06-09,12,12,"video plot",2,2,NA,NA,"decimal degrees","Brazil","BR"
"374","BR:ReefSYN:SISBIOTA-MAR-video-plots:Caribbean_NorthAmerica:north_carolina_usa_station_rock_2013_video2","Caribbean_NorthAmerica","station_rock","north_carolina_usa","station_rock",2013,2013-06-09,12,12,"video plot",2,2,NA,NA,"decimal degrees","Brazil","BR"
"375","BR:ReefSYN:SISBIOTA-MAR-video-plots:Caribbean_NorthAmerica:north_carolina_usa_sw_2013_video1","Caribbean_NorthAmerica","sw","north_carolina_usa","sw",2013,2013-05-09,12,12,"video plot",4,2,-76.5275,34.424444,"decimal degrees","Brazil","BR"
"376","BR:ReefSYN:SISBIOTA-MAR-video-plots:Caribbean_NorthAmerica:north_carolina_usa_sw_2013_video2","Caribbean_NorthAmerica","sw","north_carolina_usa","sw",2013,2013-05-09,12,12,"video plot",4,2,-76.5275,34.424444,"decimal degrees","Brazil","BR"
"377","BR:ReefSYN:SISBIOTA-MAR-video-plots:Caribbean_NorthAmerica:north_carolina_usa_sw_2013_video3","Caribbean_NorthAmerica","sw","north_carolina_usa","sw",2013,2013-05-09,12,12,"video plot",4,2,-76.5275,34.424444,"decimal degrees","Brazil","BR"
