eventID,higherGeographyID,locationID,verbatimLocality,locality,eventYear,eventDate,minimumDepthinMeters,maximumDepthinMeters,samplingProtocol,samplingEffort,sampleSizeValue,decimalLongitude,decimalLatitude,geodeticDatum,Country,countryCode
336,BR:SISBIOTA-MAR:trindade_orelhas_2012_Video32,BrazilianIslands,trindade,orelhas,orelhas,2012,2012-07-25,1,7,photoquadrats,5,0.0625,-29.343099,-20.492485,decimal degrees,Brazil,BR
337,BR:SISBIOTA-MAR:trindade_orelhas_2012_Video51,BrazilianIslands,trindade,orelhas,orelhas,2012,2012-08-10,8,15,photoquadrats,5,0.0625,-29.343099,-20.492485,decimal degrees,Brazil,BR
338,BR:SISBIOTA-MAR:trindade_orelhas_2012_Video52,BrazilianIslands,trindade,orelhas,orelhas,2012,2012-08-10,8,15,photoquadrats,5,0.0625,-29.343099,-20.492485,decimal degrees,Brazil,BR
339,BR:SISBIOTA-MAR:trindade_orelhas_2012_Video53,BrazilianIslands,trindade,orelhas,orelhas,2012,2012-08-10,8,15,photoquadrats,5,0.0625,-29.343099,-20.492485,decimal degrees,Brazil,BR
340,BR:SISBIOTA-MAR:trindade_orelhas_2012_Video54,BrazilianIslands,trindade,orelhas,orelhas,2012,2012-08-10,8,15,photoquadrats,5,0.0625,-29.343099,-20.492485,decimal degrees,Brazil,BR
341,BR:SISBIOTA-MAR:trindade_orelhas_2012_Video55,BrazilianIslands,trindade,orelhas,orelhas,2012,2012-08-10,8,15,photoquadrats,5,0.0625,-29.343099,-20.492485,decimal degrees,Brazil,BR
342,BR:SISBIOTA-MAR:trindade_orelhas_2012_Video64,BrazilianIslands,trindade,orelhas,orelhas,2012,2012-07-05,8,15,photoquadrats,5,0.0625,-29.343099,-20.492485,decimal degrees,Brazil,BR
343,BR:SISBIOTA-MAR:trindade_orelhas_2012_Video65,BrazilianIslands,trindade,orelhas,orelhas,2012,2012-07-05,1,7,photoquadrats,5,0.0625,-29.343099,-20.492485,decimal degrees,Brazil,BR
344,BR:SISBIOTA-MAR:trindade_orelhas_2012_Video66,BrazilianIslands,trindade,orelhas,orelhas,2012,2012-07-05,1,7,photoquadrats,5,0.0625,-29.343099,-20.492485,decimal degrees,Brazil,BR
345,BR:SISBIOTA-MAR:trindade_orelhas_2012_Video67,BrazilianIslands,trindade,orelhas,orelhas,2012,2012-07-05,8,15,photoquadrats,5,0.0625,-29.343099,-20.492485,decimal degrees,Brazil,BR
